date,variable,strat,type,median,mean,sd,upper,lower,bottom,top
2020-06-23,infections,NA,Infections,86.239299006837,14340.405966645414,36731.74666485723,92.71105173087885,1.0132080907899826e-5,1.0132080907899826e-5,10270
2020-06-24,infections,NA,Infections,97.13741054999058,17052.728510152196,43827.8680211228,105.16300486421248,1.0129690646753e-5,1.0129690646753e-5,10270
2020-06-25,infections,NA,Infections,108.89679840173326,20285.20785058424,52312.47542908759,118.17362292494046,1.0132208447844688e-5,1.0132208447844688e-5,10270
2020-06-26,infections,NA,Infections,121.52702150788525,24138.38483681728,62459.22151069458,131.56611950281712,1.0138773501162418e-5,1.0138773501162418e-5,10270
2020-06-27,infections,NA,Infections,135.06139001167924,28731.332036181993,74593.28948089223,145.18336473502026,1.0148897454434234e-5,1.0148897454434234e-5,10270
2020-06-28,infections,NA,Infections,149.56608305884538,34204.21108538377,89098.84595033633,158.90834459380096,1.016222825493033e-5,1.016222825493033e-5,10270
2020-06-29,infections,NA,Infections,165.14564658627484,40720.76028489189,106426.46524147964,172.67986332974607,1.0178383526216102e-5,1.0178383526216102e-5,10270
2020-06-30,infections,NA,Infections,181.9435636461188,48470.51529625282,127100.0159806527,186.50168519743625,1.019682368118752e-5,1.019682368118752e-5,10270
2020-07-01,infections,NA,Infections,202.1697736570364,55533.35524441707,147526.71846625194,218.04693862106043,1.0219327508579338e-5,1.0219327508579338e-5,10270
2020-07-02,infections,NA,Infections,222.1799098051763,65237.11272846266,174449.61709298604,238.7989073641161,1.0239936800997552e-5,1.0239936800997552e-5,10270
2020-07-03,infections,NA,Infections,244.0851437234489,76517.28561734692,205973.2629821932,261.4832220718419,1.0259626862680428e-5,1.0259626862680428e-5,10270
2020-07-04,infections,NA,Infections,268.0856292359415,89612.61948383875,242823.96330759782,286.13304265308466,1.027689183119438e-5,1.027689183119438e-5,10270
2020-07-05,infections,NA,Infections,294.15150065214004,104760.0973994061,285742.51717366354,313.0545083776617,1.0290251795735888e-5,1.0290251795735888e-5,10270
2020-07-06,infections,NA,Infections,319.07673149771995,122198.49287440348,335491.2231789285,336.0078032622247,1.029847136705317e-5,1.029847136705317e-5,10270
2020-07-07,infections,NA,Infections,342.81609060947324,142164.3716689285,392841.9926462408,355.19414845885774,1.0300763929583972e-5,1.0300763929583972e-5,10270
2020-07-08,infections,NA,Infections,367.3737427047381,164885.6452085804,458557.42801635945,375.03167620498607,1.0296924899162127e-5,1.0296924899162127e-5,10270
2020-07-09,infections,NA,Infections,392.5902232135035,190574.42129272965,533369.2154321254,395.7190470105616,1.0287355230937742e-5,1.0287355230937742e-5,10270
2020-07-10,infections,NA,Infections,422.9245478838551,232369.170839816,660186.9567535879,445.9187250739448,1.0259549116893489e-5,1.0259549116893489e-5,10270
2020-07-11,infections,NA,Infections,449.74543146549536,271449.8593411572,777928.9751882512,477.6712197718072,1.0242449071993307e-5,1.0242449071993307e-5,10270
2020-07-12,infections,NA,Infections,475.82971001461675,316177.9674341766,913958.225533525,510.1746326645246,1.0223277430687027e-5,1.0223277430687027e-5,10270
2020-07-13,infections,NA,Infections,501.31671710465884,366804.2858637076,1069254.7379520817,544.030528132345,1.0203285816229424e-5,1.0203285816229424e-5,10270
2020-07-14,infections,NA,Infections,525.9755617464132,423683.7387536676,1245157.580485808,579.0956588707751,1.0183522699417422e-5,1.0183522699417422e-5,10270
2020-07-15,infections,NA,Infections,549.4227409671615,487210.4662812445,1443143.5275464149,614.8206946386111,1.0164771007536134e-5,1.0164771007536134e-5,10270
2020-07-16,infections,NA,Infections,571.1963540648948,557812.5796259113,1664801.9719156884,650.3671195791231,1.0147540744355183e-5,1.0147540744355183e-5,10270
2020-07-17,infections,NA,Infections,590.7910724844804,635967.7132437938,1911879.0640794004,684.6735649600379,1.0132100391317086e-5,1.0132100391317086e-5,10270
2020-07-18,infections,NA,Infections,607.6850170316484,722229.2488104035,2186358.5495796367,716.5238291617075,1.0118528222021477e-5,1.0118528222021477e-5,10270
2020-07-19,infections,NA,Infections,621.3698995138775,817259.2258323212,2490566.875365967,744.6332806303396,1.0106767875282463e-5,1.0106767875282463e-5,10270
2020-07-20,infections,NA,Infections,629.1522703186539,921865.5632840635,2827295.2168147406,763.2838960138828,1.0096678174234905e-5,1.0096678174234905e-5,10270
2020-07-21,infections,NA,Infections,633.1691691879746,1037041.7442773264,3199932.5420278874,776.3895576721924,1.0088072597171251e-5,1.0088072597171251e-5,10270
2020-07-22,infections,NA,Infections,665.6148058147058,1035298.7972513768,3216343.682660972,798.3255628914026,1.0088174513642427e-5,1.0088174513642427e-5,10270
2020-07-23,infections,NA,Infections,669.21719423264,1122675.210711439,3507538.4996817755,801.8319569873378,1.0081360692470228e-5,1.0081360692470228e-5,10270
2020-07-24,infections,NA,Infections,668.753524508556,1212853.962908103,3809256.885004678,797.8914125434692,1.0075518994981119e-5,1.0075518994981119e-5,10270
2020-07-25,infections,NA,Infections,664.1969365329217,1308190.083369097,4129154.4870685264,786.7248671510565,1.0070465748248853e-5,1.0070465748248853e-5,10270
2020-07-26,infections,NA,Infections,655.8384520603076,1410131.580772795,4471979.376325274,768.9531518387597,1.0066044391911686e-5,1.0066044391911686e-5,10270
2020-07-27,infections,NA,Infections,644.1308810442486,1519893.5213341517,4841754.217669239,745.4925664479654,1.0062126431064893e-5,1.0062126431064893e-5,10270
2020-07-28,infections,NA,Infections,629.6039722195616,1638646.1712360228,5242390.132733843,717.4452427882284,1.0058611581047887e-5,1.0058611581047887e-5,10270
2020-07-29,infections,NA,Infections,612.8007235419846,1767564.808420687,5677849.730218021,685.9894038799732,1.005542708552236e-5,1.005542708552236e-5,10270
2020-07-30,infections,NA,Infections,594.2283599068732,1907828.6099193776,6152142.482624454,652.2811356506146,1.0052526132467313e-5,1.0052526132467313e-5,10270
2020-07-31,infections,NA,Infections,574.3247564157226,2060595.90967048,6669241.079204707,617.377022456842,1.0049885344756276e-5,1.0049885344756276e-5,10270
2020-08-01,infections,NA,Infections,548.0360758987964,2226965.512980638,7232950.0822929535,571.372269472886,1.0047501472105925e-5,1.0047501472105925e-5,10270
2020-08-02,infections,NA,Infections,521.5207867936485,2407928.06523938,7846740.030339312,526.7872622473614,1.004538760568469e-5,1.004538760568469e-5,10270
2020-08-03,infections,NA,Infections,512.5534991762354,2344899.07531135,7669553.374781404,522.3369482501691,1.0045828131317127e-5,1.0045828131317127e-5,10270
2020-08-04,infections,NA,Infections,483.39269948203673,2469427.178213845,8101401.526592671,952.1469208713179,469.257045708111,1.0044264499255972e-5,10270
2020-08-05,infections,NA,Infections,465.09693413977726,2593232.1798970746,8531628.63179091,859.1043279099841,437.2663983397025,1.0043092923613286e-5,10270
2020-08-06,infections,NA,Infections,452.285369471115,2718862.610465909,8968812.627113063,772.7211004163408,407.06418341262975,1.0042364297718483e-5,10270
2020-08-07,infections,NA,Infections,436.9423605260879,2846504.670919251,9413604.165319426,693.1589876077304,378.7017414679025,1.0042137178952867e-5,10270
2020-08-08,infections,NA,Infections,412.28261477235856,2975423.1166482265,9863537.10222434,620.1263166681879,352.12117697696567,1.0042480008074656e-5,10270
2020-08-09,infections,NA,Infections,387.288082214876,3104447.021912323,10314652.42748778,553.2102579060303,327.20737736050336,1.0043474720608259e-5,10270
2020-08-10,infections,NA,Infections,362.16242755693213,3232195.82729484,10762254.425784362,491.99828357698294,303.81961524922224,1.0045221327541355e-5,10270
2020-08-11,infections,NA,Infections,337.13393343990936,3357225.1794323423,11201400.5587113,436.11222884961154,281.81229483201037,1.0047842880712326e-5,10270
2020-08-12,infections,NA,Infections,312.44494973721805,3478146.226255919,11627305.442185096,385.2224569970969,261.0498387264,1.0051489969066414e-5,10270
2020-08-13,infections,NA,Infections,288.3386422776914,3593734.2025578674,12035711.841728086,339.0395631196102,241.41619072125778,1.0056343440705359e-5,10270
2020-08-14,infections,NA,Infections,265.0455868365071,3703026.6323213815,12423229.367004182,311.27122089391827,222.8203550455176,1.0062613370234135e-5,10270
2020-08-15,infections,NA,Infections,239.42260289443908,3805406.7232448994,12787625.21439543,287.5714175664394,205.19837019186994,1.0070531432119331e-5,10270
2020-08-16,infections,NA,Infections,212.08942215712966,3900666.479662623,13128047.582253587,264.8463289955925,188.5121908100892,1.0080333006146121e-5,10270
2020-08-17,infections,NA,Infections,187.37189826458354,3989045.379168206,13445166.744418869,243.34696305255028,172.74602716302144,1.009222500094499e-5,10270
2020-08-18,infections,NA,Infections,165.1521428732936,4071243.0164756663,13741227.446194172,223.246130804993,157.78211290386022,1.0106336322655577e-5,10270
2020-08-19,infections,NA,Infections,145.3683893647514,4148407.1149644605,14020016.576866558,204.64386711521036,143.26786880031997,1.0122651127057852e-5,10270
2020-08-20,infections,NA,Infections,130.4389843130501,4222101.07308738,14286759.681824788,187.57680790233516,126.49500568821169,1.0140931224884662e-5,10270
2020-08-21,infections,NA,Infections,118.27672664646593,4294257.249706585,14547967.066072948,172.0296615950876,108.904360040342,1.0160642934115829e-5,10270
2020-08-22,infections,NA,Infections,107.1345188684399,4367124.1542405225,14811256.61917587,157.94680079562906,93.70889366761548,1.0180912902673106e-5,10270
2020-08-23,infections,NA,Infections,96.99444100150791,4443210.413970243,15085166.00579751,145.2447876695792,80.6418011889555,1.020054214866032e-5,10270
2020-08-24,infections,NA,Infections,87.82670401273742,4525240.122276011,15378999.072157888,133.82124124930803,69.45048232034873,1.0218101861259868e-5,10270
2020-08-25,infections,NA,Infections,79.58978539723194,4616116.592623614,15702701.7413208,123.56351624019857,59.897937293948374,1.0232114809585624e-5,10270
2020-08-26,infections,NA,Infections,72.23189383888734,4718901.60269638,16066789.588474294,114.35523581688803,51.765778154763595,1.0241295604809638e-5,10270
2020-08-27,infections,NA,Infections,65.6931506580427,4836810.953150266,16482330.815885283,106.08119410351956,44.856039349382726,1.024479307673483e-5,10270
2020-08-28,infections,NA,Infections,59.90809701410891,4973226.622001502,16960985.957053836,98.63085630963764,38.99188574364925,1.0242364625510115e-5,10270
2020-08-29,infections,NA,Infections,54.80819265702791,5131724.8407538505,17515102.306079164,55.44401516425794,1.0234426680807301e-5,1.0234426680807301e-5,10270
2020-08-30,infections,NA,Infections,50.324062684770254,5316118.892394135,18157859.19178849,50.881476790975775,1.022196472163838e-5,1.022196472163838e-5,10270
2020-08-31,infections,NA,Infections,46.38734824866735,5530515.301174002,18903459.69774316,46.863632745107786,1.0206333554522964e-5,1.0206333554522964e-5,10270
2020-09-01,infections,NA,Infections,42.93210734212492,5779382.28901077,19767365.070177335,43.32580861413852,1.0189011603892431e-5,1.0189011603892431e-5,10270
2020-09-02,infections,NA,Infections,39.89578252342636,6067629.848888509,20766569.6402414,40.206304273002694,1.0171378167232304e-5,1.0171378167232304e-5,10270
2020-09-03,infections,NA,Infections,37.219739586599836,6400703.442414654,21919922.49759323,37.44718290060247,1.0154561973240685e-5,1.0154561973240685e-5,10270
2020-09-04,infections,NA,Infections,34.84977071221016,6784683.0394650325,23248470.732547145,34.99466172953346,1.013937707780197e-5,1.013937707780197e-5,10270
2020-09-05,infections,NA,Infections,32.736058726965204,7226406.991214394,24775884.968716282,32.79945679746344,1.0126334065394414e-5,1.0126334065394414e-5,10270
2020-09-06,infections,NA,Infections,30.833298666012702,7733607.193619271,26528926.688619208,30.849688026286707,1.0115699819098862e-5,1.0115699819098862e-5,10270
2020-09-07,infections,NA,Infections,29.10074918263582,8315068.584002222,28537999.294823177,29.194394188494904,1.0107578057760359e-5,1.0107578057760359e-5,10270
2020-09-08,infections,NA,Infections,27.50232740277243,8980817.779538186,30837800.096635304,27.669658756797485,1.0101990204160174e-5,1.0101990204160174e-5,10270
2020-09-09,infections,NA,Infections,26.00676609766989,9742349.413753487,33468102.76016926,26.242974765616946,1.0098945892139877e-05,1.0098945892139877e-05,10270
2020-09-10,infections,NA,Infections,24.58781822155465,10612901.014047021,36474707.68734999,24.88670499829343,1.0098500511955304e-5,1.0098500511955304e-5,10270
2020-09-11,infections,NA,Infections,23.224461820208084,11607789.843578491,39910606.73619415,23.578379725858714,1.0100802126862988e-5,1.0100802126862988e-5,10270
2020-09-12,infections,NA,Infections,21.901034310606008,12744827.99465073,43837418.62695827,22.30095666536484,1.0106132038961468e-5,1.0106132038961468e-5,10270
2020-09-13,infections,NA,Infections,20.607215497357075,14044835.170008374,48327162.303083375,21.042947111685013,1.0114943001747767e-5,1.0114943001747767e-5,10270
2020-09-14,infections,NA,Infections,19.337788022720055,15532272.043915076,53464447.50265291,19.798315643051993,1.0127897214112338e-5,1.0127897214112338e-5,10270
2020-09-15,infections,NA,Infections,18.09213286459136,17236020.90215467,59349175.0023416,18.566087405867908,1.0145903055922691e-5,1.0145903055922691e-5,10270
2020-09-16,infections,NA,Infections,16.87346124038545,19190344.48749986,66099853.65692009,17.34964354220864,1.0170145034179029e-5,1.0170145034179029e-5,10270
2020-09-17,infections,NA,Infections,15.687833082508671,21436058.697258476,73857657.72407426,16.155742134903676,1.0202095664440887e-5,1.0202095664440887e-5,10270
2020-09-18,infections,NA,Infections,14.543053869855488,24021960.030337088,82791366.16905557,14.993355144664488,1.0243491669655302e-5,1.0243491669655302e-5,10270
2020-09-19,infections,NA,Infections,13.447565173724406,27006554.404998932,93103345.4879876,13.872447322502357,1.029625176912386e-5,1.029625176912386e-5,10270
2020-09-20,infections,NA,Infections,12.409444035649905,30460139.92757459,105036758.25307621,12.802831973963693,1.0362312800849343e-5,1.0362312800849343e-5,10270
2020-09-21,infections,NA,Infections,11.43560340404414,34467301.866352655,118884199.26962204,11.793219616116422,1.0443369373829507e-5,1.0443369373829507e-5,10270
2020-09-22,infections,NA,Infections,10.531247634809072,39129882.55241216,134997976.7582991,10.850535782870294,1.0540523319119486e-5,1.0540523319119486e-5,10270
2020-09-23,infections,NA,Infections,9.69959405182562,44570490.74233288,153802262.32760862,9.979535248855257,1.0653882610984412e-5,1.0653882610984412e-5,10270
2020-09-24,infections,NA,Infections,8.94183383485088,50936612.039264515,175807323.4223133,9.182694070730637,1.0782187791827694e-5,1.0782187791827694e-5,10270
2020-09-25,infections,NA,Infections,8.257279858366413,58405371.43412447,201626015.57465133,8.460327301393432,1.092257228741315e-5,1.092257228741315e-5,10270
2020-09-26,infections,NA,Infections,7.643637829336252,67188977.26503123,231992636.56463537,7.810862995716346,1.1070563322116385e-5,1.1070563322116385e-5,10270
2020-09-27,infections,NA,Infections,7.097338591111523,77540838.5578856,267784115.46767595,7.231201376743405,1.1220390625089018e-5,1.1220390625089018e-5,10270
2020-09-28,infections,NA,Infections,6.613879842568507,89762290.02852152,310043309.9784721,6.71709767033672,1.1365594591520402e-5,1.1365594591520402e-5,10270
2020-09-29,infections,NA,Infections,6.188140247430913,104209776.37243186,360003899.3094779,6.263522921749343,1.149983646880905e-5,1.149983646880905e-5,10270
2020-09-30,infections,NA,Infections,5.8146441552311074,121302236.37107795,419115975.3151005,5.864974394226441,1.1617744050398107e-5,1.1617744050398107e-5,10270
2020-10-01,infections,NA,Infections,5.487768407490497,141528286.99113736,489070948.4256508,5.515722666663943,1.1715606626636055e-5,1.1715606626636055e-5,10270
2020-10-02,infections,NA,Infections,5.201892777617482,165452641.88401717,571823810.7265435,7.848108309534745,2.740899218761669,1.1791772660377727e-5,10270
2020-10-03,infections,NA,Infections,4.951502314329975,193721018.302729,669610173.4123915,7.217231958946181,2.6366205237946208,1.1846687874343027e-5,10270
2020-10-04,infections,NA,Infections,4.731253621016754,227062611.36357197,784954888.8206389,6.63995632336307,2.440310421045656,1.1882607319181987e-5,10270
2020-10-05,infections,NA,Infections,4.536018491114184,266289075.1240342,920668583.3227478,6.113790116070043,2.2639234410688194,1.190308790942247e-5,10270
2020-10-06,infections,NA,Infections,4.360917866903022,312288886.2397854,1079828205.4574916,5.636095407172659,2.1038548507170862,1.1912397120823691e-5,10270
2020-10-07,infections,NA,Infections,4.201357161015235,366016024.24600303,1265737894.05745,5.204084363231683,1.956988181669677,1.1914958861938967e-5,10270
2020-10-08,infections,NA,Infections,4.053070829818418,428472127.6726506,1481867249.3709595,4.814835335824648,1.8206855447785337,1.1914914916253894e-5,10270
2020-10-09,infections,NA,Infections,3.912179935807588,500681709.53446394,1731765558.3644629,4.465322826967837,1.6927783812193786,1.19158310503598e-5,10270
2020-10-10,infections,NA,Infections,3.7482747089458623,583660645.329895,2018952704.913354,4.152455389384982,1.5715566567049382,1.1920537496907067e-5,10270
2020-10-11,infections,NA,Infections,3.549777445523463,678378948.6696728,2346790272.9306235,3.8731159027016075,1.4557527753942092,1.193107149738788e-5,10270
2020-10-12,infections,NA,Infections,3.3650098602035987,785719744.7070754,2718339451.165981,3.6241996781967996,1.3445159042862485,1.1948684232967341e-5,10270
2020-10-13,infections,NA,Infections,3.191638781457706,906437216.3526937,3136215345.5147233,3.4575003734975005,1.2373731178778793,1.1973880666482385e-5,10270
2020-10-14,infections,NA,Infections,3.0277171579154256,1041116981.080359,3602449672.5851226,3.317552241869635,1.1341757104441366,1.2006472608129579e-5,10270
2020-10-15,infections,NA,Infections,2.871691780766868,1190142704.9239428,4118375020.0965486,3.1733861235647924,1.0350317825405808,1.204563791768988e-5,10270
2020-10-16,infections,NA,Infections,2.7223859162530752,1353672658.3306553,4684543510.737277,3.025449754767835,0.9402291267433119,1.2089989042952224e-5,10270
2020-10-17,infections,NA,Infections,2.5789577978946547,1531629318.4895747,5300690631.639181,2.8746597009515873,0.8501547524099884,1.2137660273497487e-5,10270
2020-10-18,infections,NA,Infections,2.4408398725956193,1723704068.0579205,5965751341.512431,2.72227021295066,0.7652184724204221,1.2186424269838308e-5,10270
2020-10-19,infections,NA,Infections,2.307666849665317,1929377665.8093626,6677930808.606205,2.569729788015932,0.6857875429838913,1.2233844479368449e-5,10270
2020-10-20,infections,NA,Infections,2.1792022396517194,2147955674.1627316,7434826969.71177,2.4185407531632723,0.6121375518618287,1.2277461763467086e-5,10270
2020-10-21,infections,NA,Infections,2.055272845554996,2378616652.396011,8233597332.086533,2.296509623139006,0.5444221067695874,1.2315002856889641e-5,10270
2020-10-22,infections,NA,Infections,1.9357187064791417,2620469871.209235,9071158789.307226,2.201342467732078,0.4826610706309026,1.2344588122168844e-5,10270
2020-10-23,infections,NA,Infections,1.820362815014473,2872618717.9169073,9944407187.100323,2.108686561982449,0.4267447505276198,1.236490981228431e-5,10270
2020-10-24,infections,NA,Infections,1.7090012723426145,3134225895.4531655,10850443142.19147,2.0170182937439933,0.37644996811669285,1.2375352372006136e-5,10270
2020-10-25,infections,NA,Infections,1.5936398395965146,3404576933.3771815,11786792051.036734,1.9251008470286406,0.33146342419509084,1.2376033987428579e-5,10270
2020-10-26,infections,NA,Infections,1.4723440700395987,3683139311.8215904,12751608933.774033,1.8320210014631966,0.29140807528632,1.2367761977723152e-5,10270
2020-10-27,infections,NA,Infections,1.3583690104694213,3969615494.3556356,13743862203.56358,1.7372154254237184,0.25586908193238295,1.235191001706767e-5,10270
2020-10-28,infections,NA,Infections,1.2515797655267695,4263989210.9613366,14763494071.30297,1.3839630694921141,1.2330238190584312e-5,1.2330238190584312e-5,10270
2020-10-29,infections,NA,Infections,1.1516908481864854,4566565289.069539,15811558610.016296,1.282544548032752,1.2304684127218776e-5,1.2304684127218776e-5,10270
2020-10-30,infections,NA,Infections,1.0583155573282634,4878004102.425353,16890341177.69866,1.1868597306594293,1.2277153707827934e-5,1.2277153707827934e-5,10270
2020-10-31,infections,NA,Infections,0.9710119870321731,5199352246.356108,18003464765.170498,1.0964888459327031,1.2249334295811774e-5,1.2249334295811774e-5,10270
2020-11-01,infections,NA,Infections,0.8893232171602268,5532071349.366934,19155989880.933186,1.0110132732150041,1.222254485868433e-5,1.222254485868433e-5,10270
2020-11-02,infections,NA,Infections,0.8128101969404338,5878067022.393548,20354514903.170406,0.9300478813661381,1.2197628868670634e-5,1.2197628868670634e-5,10270
2020-11-03,infections,NA,Infections,0.7410765328262781,6239719873.344765,21607283575.10321,0.8532652547570849,1.2174889859670903e-5,1.2174889859670903e-5,10270
2020-05-02,R,NA,Effective reproduction number (R),1.2369050343633836,1.2712617892094626,0.3139365442351949,1.400693550855927,0.9407517275674245,0.9407517275674245,1.6716536394346453
2020-05-03,R,NA,Effective reproduction number (R),1.2210679619070102,1.2663265562920847,0.2874107712381523,1.428613182423016,1.0105108796918103,0.9637826985074074,1.6696686616566927
2020-05-04,R,NA,Effective reproduction number (R),1.2146208038406447,1.2574057127286538,0.27216446955391976,1.383576429612039,1.0599000514241366,0.9488047412547819,1.6691249451408805
2020-05-05,R,NA,Effective reproduction number (R),1.1958181058759294,1.2432512864875274,0.2669052687759463,1.377170375013968,1.0837898378765665,0.9350632950367727,1.6697430271935338
2020-05-06,R,NA,Effective reproduction number (R),1.1638542202869173,1.2231548796008425,0.2693126900148323,1.2482226078389724,0.9924088646845606,0.9226766407384293,1.6712003702559337
2020-05-07,R,NA,Effective reproduction number (R),1.1188415249539831,1.1971104350982351,0.2775608260670972,1.1904209544137487,0.9760471514941185,0.9117217064049193,1.6731450434961077
2020-05-08,R,NA,Effective reproduction number (R),1.0623746078663299,1.165837811080932,0.2909413918749158,1.135169335674469,0.9612203732928646,0.9022338240843595,1.6752112287323677
2020-05-09,R,NA,Effective reproduction number (R),1.0132407798275325,1.130656260935482,0.3093398907600333,1.0827099210735505,0.9125312913271809,0.8942081164591331,1.6770360154188928
2020-05-10,R,NA,Effective reproduction number (R),0.9826729911792016,1.0932442933989346,0.3323230885658938,1.033281448355574,0.8247321969062413,0.8189950142838139,1.6782767443078532
2020-05-11,R,NA,Effective reproduction number (R),0.9543726221962856,1.0553554511964862,0.3586584410407383,0.9871149088669382,0.7275306105706267,0.7219486124141075,1.6786279774337276
2020-05-12,R,NA,Effective reproduction number (R),0.9283903436158997,1.0185648747212512,0.38649276244613767,0.9444288800234308,0.6307985741536511,0.6254872534075009,1.6778370535290352
2020-05-13,R,NA,Effective reproduction number (R),0.9038149101515958,0.9841000927566425,0.41386344352206217,0.9073270822333104,0.539600421033805,0.534646059655779,1.6757171677188598
2020-05-14,R,NA,Effective reproduction number (R),0.8719445181219228,0.9527744999303499,0.43914410536535087,0.873508512919736,0.4527615647472896,0.4527615647472896,1.6721570135864698
2020-05-15,R,NA,Effective reproduction number (R),0.8558854728144805,0.9250098714669415,0.46125606166339256,0.8724388651467184,0.3815499722185041,0.3815499722185041,1.667126245921906
2020-05-16,R,NA,Effective reproduction number (R),0.842252573825871,0.9009158729064848,0.4796730412392174,1.332996347999836,0.8094770949046289,0.3214143951072457,1.6606763430933418
2020-05-17,R,NA,Effective reproduction number (R),0.8310503135735952,0.8803916977070975,0.49431214573046045,1.3254698343334466,0.7869381297041694,0.2718421674635576,1.652936829061722
2020-05-18,R,NA,Effective reproduction number (R),0.8222881083404411,0.8632228670455621,0.5053916950681978,1.3168912967777673,0.7687737076367789,0.23178527379064928,1.644107204524075
2020-05-19,R,NA,Effective reproduction number (R),0.8156996980255223,0.8491579970830606,0.5133032423392156,1.3073464825008636,0.7550765611874553,0.19996409737477694,1.634445280600146
2020-05-20,R,NA,Effective reproduction number (R),0.809568719654461,0.8379607539816116,0.5185165033814199,1.296976392796645,0.745930663372151,0.17507618606693992,1.6242528617822791
2020-05-21,R,NA,Effective reproduction number (R),0.8062135348285928,0.8294389418388758,0.5215185225889202,1.2859693400778358,0.7414141814011952,0.15591834455330508,1.613859859706309
2020-05-22,R,NA,Effective reproduction number (R),0.8057564997088525,0.8234556927529927,0.5227805442731892,1.274550916274642,0.7416009267670771,0.14144214696157054,1.6036079292433696
2020-05-23,R,NA,Effective reproduction number (R),0.808338998330014,0.8199281673231,0.5227442588694375,1.2629726319123302,0.7465595531910092,0.13076445450690627,1.593834617683726
2020-05-24,R,NA,Effective reproduction number (R),0.8141378069330238,0.8188183003486009,0.5218202011636471,1.2515000141806487,0.7563498199338625,0.1231508356556902,1.5848588362570706
2020-05-25,R,NA,Effective reproduction number (R),0.8233040083068571,0.8201188933870259,0.5203930080520827,1.2404008995568832,0.7710153572917005,0.11798472594224638,1.5769682388872477
2020-05-26,R,NA,Effective reproduction number (R),0.8359934329472906,0.8238373080055728,0.5188298966495407,1.2299345391009715,0.7905725628567135,0.1147308790432003,1.5704088639894664
2020-05-27,R,NA,Effective reproduction number (R),0.8523564924926558,0.8299783770187814,0.5174896752066218,1.2203419769436097,0.8149955475631502,0.11289900767391074,1.5653771927944689
2020-05-28,R,NA,Effective reproduction number (R),0.872517579822698,0.8385279449688311,0.5167298246249652,1.2118379914675728,0.8441974654640082,0.11201251816809633,1.5620146228514753
2020-05-29,R,NA,Effective reproduction number (R),0.896559587093561,0.8494385527027639,0.5169089214389551,1.204604728365757,0.8780091140030499,0.11158738049125168,1.5604042564782734
2020-05-30,R,NA,Effective reproduction number (R),0.9245072689253824,0.8626189569486945,0.5183813771587327,1.1987870232184115,0.9161563677759147,0.11112648073983174,1.560569858069765
2020-05-31,R,NA,Effective reproduction number (R),0.9603025725130971,0.8779290985440136,0.5214818150645971,1.1944893187641445,0.9521517676346315,0.11013399971369993,1.5624768295626301
2020-06-01,R,NA,Effective reproduction number (R),1.004662552683842,0.89518148062142,0.5264981094242424,1.1917740310945024,0.9777006533609158,0.10815124351377488,1.566035072704973
2020-06-02,R,NA,Effective reproduction number (R),1.0446363568753192,0.9141485569627441,0.5336355141688354,1.1906612053472252,1.0074970156761922,0.10480952056072175,1.571103630884454
2020-06-03,R,NA,Effective reproduction number (R),1.085551521501277,0.9345739258825457,0.5429787959349671,1.191129316067748,1.0416721799812574,0.09988833914123342,1.5774970143126792
2020-06-04,R,NA,Effective reproduction number (R),1.128974758416312,0.956183603897519,0.5544630050212916,1.1931170985093986,1.080256410596909,0.09336145056241131,1.5849930967754835
2020-06-05,R,NA,Effective reproduction number (R),1.1709057392299376,0.9786933436714423,0.5678639690712447,1.2056277637972128,1.1216437041681158,0.08541286972309534,1.593342422792535
2020-06-06,R,NA,Effective reproduction number (R),1.1952692132990879,1.001809419266062,0.582815212468177,1.254859647908073,1.1646159177417066,0.07641213706943184,1.6022786815108416
2020-06-07,R,NA,Effective reproduction number (R),1.2287872575226797,1.0252231778081584,0.5988497225963196,1.3015557029191305,1.2070544685474196,0.06685112551164357,1.6115299966707612
2020-06-08,R,NA,Effective reproduction number (R),1.2808485344486087,1.0486026741858612,0.6154562961063542,1.3446421749445046,1.2138295817629747,0.05725819837549152,1.6208305663057008
2020-06-09,R,NA,Effective reproduction number (R),1.3350579253343815,1.0715863443880855,0.6321352594238517,1.3831868652278472,1.221350017475039,0.04811303794004073,1.6299320820245702
2020-06-10,R,NA,Effective reproduction number (R),1.3903531878854198,1.0937831318937896,0.6484394572809833,1.4164620466289068,1.2294043347111865,0.03978351033814481,1.6386142876384444
2020-06-11,R,NA,Effective reproduction number (R),1.4423661538775847,1.1147811788681974,0.6639927369964873,1.4482596366732656,1.237777568820265,0.03249614266142306,1.6466940195387625
2020-06-12,R,NA,Effective reproduction number (R),1.4654690637268946,1.1341644164015172,0.6784866167794361,1.6540321187374156,1.4637552187835228,0.02633955600915057,1.6540321187374156
2020-06-13,R,NA,Effective reproduction number (R),1.4811858516777978,1.151534403086136,0.6916629067233326,1.6605377190894002,1.4795883931863827,0.02129108979625672,1.6605377190894002
2020-06-14,R,NA,Effective reproduction number (R),1.4914072977724258,1.1665341060834145,0.703293452371943,1.6661695891824198,1.4899382102541012,0.017253599635372537,1.6661695891824198
2020-06-15,R,NA,Effective reproduction number (R),1.4967238336716973,1.1788707150879836,0.713167370872583,1.6709344180871843,1.4953919385382655,0.014091332342776673,1.6709344180871843
2020-06-16,R,NA,Effective reproduction number (R),1.497902050396588,1.188335361922408,0.721092094791117,1.6752403133520821,1.4967125512547959,0.011658276290617015,1.6752403133520821
